application_id,client_id,employment_type,hash_id,region_coefficient_extended,age,incoming_amount,internal_decision_code,monthly_income,application_date,education,requested_product,channel,loan_amount,marketing_segment,post_loan_collection_score,region_coefficient,region,interest_rate,months_at_job,dependents,days_until_first_overdue,loan_term_months,siberia_northern_score,target
107848,7848,employee,56277499.0,0.0,25.0,37839.71,vip,37839.71,,bachelor,refinance,call_center,51986.77,segment_007,365.14,1.0,center,0.2868,11.0,0.0,90.0,24.0,0.428032,0
104900,4900,,95955233.0,0.0,32.0,43566.57,approved_auto,43566.57,2025-12-11,bachelor,card,call_center,72254.97,segment_068,,1.0,east,0.1713,,2.0,1001.0,9.0,0.375578,0
107372,7372,employee,49581555.0,0.0,53.0,42428.45,manual_review_bad,42428.45,2025-11-11,college,pos,mobile,137260.79,segment_080,572.9,1.0,north,0.476,137.0,1.0,180.0,48.0,0.169281,1
101552,1552,employee,14754420.0,0.0,50.0,24425.93,,24425.93,2025-01-12,,cash,mobile,76475.64,segment_081,331.82,1.0,center,0.1445,232.0,1.0,,6.0,0.121339,0
105049,5049,employee,13529062.0,0.0,44.0,18000.0,vip,18000.0,2025-02-20,bachelor,auto,mobile,87783.6,segment_137,186.43,,ural,,207.0,3.0,,24.0,0.328953,0
108718,8718,employee,88392132.0,0.0,27.0,22031.24,manual_review_bad,22031.24,2025-03-25,,,web,71635.21,segment_040,769.83,1.0,center,0.2577,32.0,0.0,2.0,18.0,0.805169,1
101338,1338,unemployed,38633988.0,0.0,62.0,18000.0,manual_review_bad,18000.0,2025-11-21,college,pos,web,50201.72,segment_123,621.58,1.0,siberia,0.4747,96.0,0.0,90.0,36.0,0.258762,1
103902,3902,employee,45791932.0,0.0,54.0,27184.75,,27184.75,2025-06-06,school,,mobile,,segment_124,2.9,1.0,siberia,0.2866,153.0,1.0,,24.0,0.116553,0
103011,3011,,57187757.0,0.0,43.0,31659.99,late_flag,31659.99,2025-01-26,master,card,mobile,25285.97,segment_006,535.84,1.0,center,0.2483,106.0,1.0,999.0,18.0,0.100833,0
107691,7691,employee,33313190.0,0.0,30.0,31272.43,,31272.43,2025-10-20,bachelor,refinance,mobile,87001.82,segment_010,438.96,1.0,ural,0.3655,13.0,3.0,999.0,36.0,0.526346,0
102251,2251,self_employed,,0.0,60.0,24619.11,collections,24619.11,2025-03-11,,cash,mobile,64230.02,segment_092,675.05,1.0,west,0.48,,0.0,,48.0,0.658613,1
102347,2347,business,83141013.0,0.0,62.0,28908.71,vip,,2025-08-11,college,pos,mobile,41186.17,segment_020,,1.0,west,0.3496,283.0,,180.0,36.0,0.624919,0
108347,8347,employee,80893851.0,0.0,48.0,58103.92,vip,58103.92,2025-10-30,bachelor,card,office,26469.84,segment_114,,1.0,center,0.4143,203.0,1.0,139.0,36.0,0.267806,1
102785,2785,contractor,83634383.0,0.0,29.0,62149.67,,62149.67,2025-07-24,bachelor,card,web,76356.61,segment_087,277.72,1.0,south,0.1659,55.0,0.0,1000.0,,0.059576,0
105383,5383,employee,74094096.0,0.0,45.0,25413.29,approved_auto,25413.29,2025-08-10,college,card,web,171290.72,,111.95,1.0,north,0.2047,229.0,1.0,,12.0,0.092363,0
100151,151,self_employed,,0.0,44.0,60072.41,collections,60072.41,2025-08-25,college,card,partner,91575.05,segment_146,347.79,1.0,south,0.2434,125.0,2.0,,18.0,0.093336,0
102805,2805,self_employed,97880564.0,0.0,47.0,28656.04,approved_auto,28656.04,2025-08-31,school,auto,mobile,114122.14,,,1.0,south,0.2359,251.0,2.0,,12.0,0.558906,0
104724,4724,employee,74866905.0,0.0,33.0,41950.39,approved_manual,41950.39,2025-10-17,bachelor,card,office,,segment_022,77.38,1.0,center,0.48,43.0,0.0,,48.0,0.57485,0
102087,2087,self_employed,33805134.0,0.0,31.0,44346.64,,44346.64,2025-11-08,college,pos,call_center,22404.33,segment_039,,1.0,center,0.1868,20.0,,65.0,6.0,0.368347,1
103752,3752,employee,22490363.0,0.0,60.0,72839.31,late_flag,72839.31,2025-01-21,college,cash,web,69955.9,segment_041,732.34,1.0,east,0.3071,,0.0,48.0,24.0,0.902246,1
102260,2260,,72769688.0,0.0,53.0,33995.52,,33995.52,2025-07-05,college,cash,mobile,92768.07,segment_135,798.57,1.0,north,0.2198,188.0,0.0,7.0,12.0,0.394536,1
104018,4018,unemployed,,0.0,49.0,18000.0,approved_auto,18000.0,2025-02-14,,,mobile,20000.0,segment_080,,1.0,center,0.3206,64.0,0.0,1000.0,18.0,0.650589,0
107920,7920,,95593770.0,0.0,21.0,35751.35,manual_review_bad,35751.35,2025-12-23,college,cash,mobile,63650.72,segment_032,650.2,1.0,north,0.1816,8.0,0.0,,12.0,0.240641,1
104881,4881,employee,97347579.0,0.0,34.0,18000.0,approved_auto,,2025-03-05,college,,partner,47404.55,segment_148,309.35,1.0,siberia,0.1469,81.0,0.0,999.0,6.0,0.706328,0
107551,7551,unemployed,82876882.0,0.0,53.0,32775.82,approved_auto,32775.82,2025-10-23,college,cash,partner,88469.88,segment_116,153.68,1.0,center,0.48,7.0,0.0,1000.0,48.0,0.428378,0
108194,8194,employee,41740032.0,0.0,64.0,141673.4,approved_auto,141673.4,2025-08-13,bachelor,cash,web,125586.07,segment_030,228.02,1.0,center,0.2322,210.0,1.0,,12.0,0.380165,0
103857,3857,employee,28898223.0,0.0,26.0,,late_flag,34277.59,2025-05-04,college,card,,49032.91,segment_131,286.78,1.0,ural,0.2568,88.0,0.0,999.0,18.0,0.462998,0
100860,860,unemployed,82188335.0,0.0,29.0,18000.0,late_flag,18000.0,2025-12-17,bachelor,cash,mobile,66535.7,segment_113,882.52,1.0,south,0.2539,0.0,1.0,,12.0,0.678806,1
106984,6984,contractor,66725343.0,0.0,,21868.15,manual_review_bad,,2025-02-23,bachelor,card,mobile,,,,1.0,center,0.3139,69.0,1.0,140.0,24.0,0.091762,1
106502,6502,,,0.0,45.0,28226.59,,28226.59,2025-06-02,bachelor,pos,web,20711.39,,,1.0,ural,0.4569,182.0,0.0,,48.0,0.017509,0
108877,8877,employee,52965665.0,0.0,27.0,142002.65,late_flag,142002.65,2025-01-30,school,cash,partner,75807.34,segment_133,827.82,1.0,south,0.1962,30.0,0.0,63.0,12.0,,1
107230,7230,employee,82888490.0,0.0,52.0,63915.37,approved_auto,63915.37,2025-04-22,master,auto,web,82030.32,segment_141,659.14,1.0,center,0.2636,90.0,1.0,,18.0,0.950156,0
107279,7279,unemployed,27265697.0,0.0,28.0,28675.48,late_flag,28675.48,2025-07-24,bachelor,cash,web,,segment_036,837.05,1.0,,0.4586,,1.0,120.0,36.0,0.926933,1
104463,4463,employee,83182226.0,0.0,,56122.54,approved_auto,56122.54,2025-05-19,bachelor,cash,office,54319.95,segment_076,,1.0,center,0.4067,34.0,0.0,1000.0,36.0,0.361661,0
106876,6876,employee,29096137.0,0.0,28.0,28444.19,late_flag,28444.19,2025-05-04,bachelor,auto,office,156781.17,segment_067,657.68,1.0,center,0.2143,13.0,2.0,62.0,12.0,0.917109,1
101780,1780,employee,60003310.0,0.0,47.0,27229.8,,27229.8,2025-05-14,master,card,web,49700.84,segment_055,,1.0,east,0.3299,99.0,1.0,1000.0,,0.694452,0
104721,4721,employee,39703814.0,0.0,65.0,42384.01,approved_manual,42384.01,2025-10-28,school,refinance,office,99127.79,segment_065,388.96,1.0,center,0.2196,270.0,3.0,999.0,18.0,0.150862,0
105107,5107,employee,23916535.0,0.0,40.0,26975.94,,26975.94,2025-02-11,college,card,call_center,59239.65,segment_072,432.81,1.0,west,0.412,104.0,0.0,999.0,36.0,0.622041,0
101819,1819,employee,83300150.0,0.0,63.0,56953.26,approved_auto,56953.26,2025-07-08,college,auto,mobile,111236.74,segment_107,,1.0,center,0.4622,186.0,0.0,1001.0,48.0,0.619067,0
106272,6272,contractor,87667718.0,0.0,51.0,41361.37,approved_auto,,2025-07-16,master,auto,office,,segment_132,422.67,1.0,east,,116.0,1.0,,9.0,0.461227,0
102705,2705,unemployed,80296080.0,0.0,34.0,,vip,18000.0,2025-11-30,bachelor,,office,102539.2,segment_096,871.73,1.0,siberia,0.3188,8.0,0.0,65.0,18.0,0.294115,1
100176,176,self_employed,26405997.0,0.0,22.0,37050.74,approved_auto,37050.74,2025-04-09,school,cash,mobile,45294.81,segment_144,365.08,1.0,ural,0.2503,0.0,2.0,1000.0,18.0,0.009608,0
102094,2094,employee,82706924.0,0.0,34.0,47372.73,,47372.73,,school,card,partner,181853.13,,465.29,,center,0.2445,64.0,0.0,730.0,18.0,0.591095,0
107118,7118,,55066053.0,0.0,40.0,82671.68,,82671.68,2025-09-21,college,pos,partner,77157.79,,512.88,1.0,siberia,0.4631,10.0,0.0,60.0,48.0,0.339871,0
103492,3492,employee,,0.0,54.0,42074.61,,42074.61,2025-06-28,bachelor,card,partner,131253.58,segment_113,,,west,0.1753,199.0,1.0,142.0,6.0,0.94302,1
107845,7845,employee,28334795.0,0.0,65.0,46669.59,,46669.59,2025-05-31,,cash,mobile,35861.57,segment_039,264.56,1.0,center,0.2368,494.0,1.0,1001.0,18.0,0.91611,0
100083,83,contractor,18732901.0,0.0,66.0,19686.73,,19686.73,2025-12-27,college,card,call_center,33591.33,segment_076,26.07,1.0,west,0.2035,89.0,1.0,1000.0,12.0,0.963053,0
100817,817,employee,95109439.0,0.0,32.0,25760.3,approved_auto,25760.3,2025-12-10,master,card,mobile,102138.32,segment_145,642.91,1.0,siberia,0.1924,90.0,2.0,36.0,6.0,0.357288,1
105911,5911,self_employed,89573123.0,0.0,58.0,44517.34,approved_auto,44517.34,2025-03-27,college,auto,partner,33955.83,segment_082,70.76,1.0,,0.3812,181.0,2.0,180.0,36.0,0.699563,0
106966,6966,employee,65139092.0,0.0,67.0,56723.09,manual_review_bad,56723.09,2025-09-07,master,,web,179015.84,segment_135,,1.0,south,0.247,162.0,1.0,88.0,18.0,0.179748,1
106814,6814,contractor,70594824.0,,49.0,48934.92,approved_auto,48934.92,2025-06-14,school,cash,partner,77129.02,segment_077,584.98,1.0,west,0.1731,155.0,0.0,1000.0,6.0,0.378154,0
100284,284,employee,18623554.0,0.0,65.0,69842.35,vip,69842.35,2025-07-17,,card,partner,41508.26,segment_110,,1.0,west,0.2531,202.0,0.0,1002.0,18.0,0.479849,0
107687,7687,self_employed,28001017.0,0.0,52.0,24967.8,,24967.8,2025-12-28,college,pos,office,54434.27,segment_057,981.0,1.0,north,0.1846,280.0,0.0,180.0,12.0,0.488703,1
106009,6009,employee,89553069.0,0.0,,29179.03,,29179.03,2025-06-10,master,pos,mobile,36272.85,segment_009,381.18,1.0,,0.441,117.0,1.0,999.0,36.0,0.3511,0
107762,7762,employee,29541022.0,0.0,62.0,35062.37,approved_auto,35062.37,2025-01-06,college,pos,web,43567.32,segment_115,347.25,1.0,south,0.2668,115.0,1.0,,,0.972754,0
102916,2916,self_employed,62553749.0,0.0,40.0,24756.4,late_flag,24756.4,2025-11-24,master,cash,mobile,81816.46,segment_028,827.82,1.0,south,0.3775,53.0,2.0,,36.0,0.505642,1
101814,1814,employee,41125241.0,,25.0,35678.87,approved_manual,35678.87,2025-12-27,bachelor,refinance,web,91441.92,segment_004,284.29,1.0,west,,39.0,0.0,999.0,36.0,0.900031,0
101272,1272,self_employed,74814539.0,0.0,47.0,47358.73,approved_auto,47358.73,2025-01-18,bachelor,refinance,mobile,101130.89,segment_066,450.83,1.0,,0.3747,200.0,0.0,,36.0,0.865968,0
104768,4768,business,47295297.0,0.0,52.0,69328.05,,69328.05,2025-12-06,bachelor,cash,mobile,171824.32,segment_054,356.98,1.0,north,0.3102,75.0,0.0,999.0,24.0,0.519594,0
108633,8633,business,35752629.0,0.0,36.0,89899.52,approved_auto,89899.52,2025-12-23,college,pos,web,65474.03,segment_135,532.72,1.0,south,0.2944,33.0,0.0,,24.0,0.813469,0
107293,7293,unemployed,91624528.0,,63.0,18000.0,approved_auto,18000.0,2025-03-24,school,cash,,80788.37,segment_066,643.31,1.0,west,0.3444,54.0,0.0,1000.0,24.0,0.23177,0
105912,5912,employee,77019230.0,0.0,30.0,64121.93,approved_manual,64121.93,2025-07-14,college,refinance,call_center,28983.97,segment_100,179.31,1.0,west,,52.0,0.0,730.0,,,0
102643,2643,employee,59581624.0,0.0,22.0,27224.67,late_flag,27224.67,2025-12-26,,refinance,web,105459.75,segment_089,,1.0,south,0.2149,14.0,1.0,105.0,18.0,0.194547,1
108924,8924,contractor,51328458.0,0.0,39.0,,approved_manual,42010.07,2025-09-11,master,pos,mobile,167569.77,segment_000,,1.0,west,0.3887,56.0,0.0,,36.0,,0
104509,4509,business,85092784.0,,28.0,72353.32,approved_manual,72353.32,2025-10-08,school,card,mobile,54013.19,segment_133,564.2,1.0,south,0.2868,,1.0,,,0.571019,0
102306,2306,employee,40211538.0,0.0,24.0,,approved_auto,35210.84,2025-10-11,college,pos,mobile,56715.55,segment_090,307.12,1.0,ural,0.1954,34.0,1.0,,12.0,0.077839,0
107418,7418,unemployed,25281369.0,0.0,43.0,18000.0,late_flag,18000.0,2025-04-13,school,,partner,71016.83,segment_019,1000.0,1.0,center,0.3946,1.0,0.0,111.0,24.0,0.84298,1
104196,4196,self_employed,85199488.0,0.0,21.0,24402.71,collections,24402.71,2025-02-22,school,card,partner,150289.52,segment_107,395.68,,west,0.4002,14.0,0.0,999.0,36.0,0.658393,0
106818,6818,contractor,34039141.0,0.0,50.0,22397.64,approved_auto,22397.64,2025-04-21,master,pos,partner,70329.21,segment_055,137.01,1.0,siberia,0.2707,69.0,1.0,730.0,,0.735915,0
104169,4169,employee,97635869.0,0.0,37.0,,approved_manual,33765.36,2025-03-22,school,refinance,partner,41643.67,segment_139,473.91,1.0,ural,0.2413,77.0,0.0,1000.0,18.0,0.572936,0
103850,3850,employee,21185786.0,0.0,47.0,80282.9,,80282.9,2025-09-15,bachelor,pos,,70208.36,segment_089,0.0,1.0,ural,0.1746,94.0,1.0,,,0.458772,0
108862,8862,employee,13452063.0,0.0,53.0,41728.69,approved_auto,41728.69,2025-06-28,college,cash,mobile,70455.78,segment_023,137.78,,center,0.2802,99.0,1.0,,24.0,0.876964,0
106929,6929,contractor,34429799.0,0.0,52.0,18000.0,late_flag,18000.0,2025-04-07,college,card,,37316.07,segment_098,623.77,1.0,center,0.1999,40.0,3.0,48.0,12.0,0.593192,1
106337,6337,self_employed,77495146.0,0.0,38.0,18000.0,late_flag,18000.0,2025-06-07,school,cash,call_center,35216.88,segment_048,938.13,,center,0.354,,3.0,30.0,36.0,0.669616,1
102415,2415,contractor,49462906.0,0.0,21.0,26392.6,late_flag,26392.6,2025-01-18,college,cash,call_center,23625.01,segment_123,,1.0,center,0.2345,0.0,0.0,107.0,18.0,0.499435,1
103555,3555,business,,0.0,24.0,53538.69,approved_auto,53538.69,2025-10-05,school,,partner,103105.57,segment_111,343.94,1.0,siberia,0.4513,52.0,1.0,1002.0,48.0,0.173838,0
104499,4499,self_employed,88133360.0,0.0,29.0,21297.35,late_flag,21297.35,2025-07-09,school,refinance,partner,41395.07,segment_136,952.16,1.0,south,0.1137,43.0,0.0,,,0.866292,1
102196,2196,self_employed,84182552.0,0.0,43.0,133221.94,,133221.94,2025-05-27,master,refinance,mobile,57154.37,segment_041,712.09,1.0,ural,0.4338,112.0,1.0,119.0,36.0,0.695397,1
102601,2601,business,,,29.0,55759.92,approved_auto,55759.92,2025-02-08,bachelor,cash,web,78884.03,segment_037,521.03,1.0,west,0.452,109.0,1.0,,48.0,0.100255,0
106869,6869,,24974197.0,0.0,37.0,,approved_manual,,,college,pos,mobile,,segment_141,,1.0,south,0.1063,83.0,1.0,,6.0,0.223839,0
104315,4315,employee,32311111.0,0.0,65.0,45164.46,approved_auto,45164.46,2025-03-08,bachelor,cash,,265948.16,segment_095,117.92,1.0,,0.3965,65.0,1.0,1000.0,36.0,0.942765,0
103367,3367,contractor,70069487.0,,31.0,61520.27,collections,61520.27,2025-05-07,bachelor,cash,office,32286.41,segment_119,660.69,1.0,ural,0.2137,24.0,0.0,109.0,12.0,0.040114,1
106742,6742,employee,42134223.0,,46.0,43463.96,collections,43463.96,2025-03-05,bachelor,pos,partner,52280.63,segment_025,811.9,1.0,,0.1902,173.0,,89.0,9.0,0.155042,1
106402,6402,contractor,69936254.0,0.0,36.0,40887.44,late_flag,40887.44,2025-08-09,college,pos,mobile,43187.97,segment_126,676.62,1.0,center,0.1407,40.0,1.0,,,,1
102634,2634,employee,48198872.0,0.0,51.0,25790.58,manual_review_bad,25790.58,2025-10-10,bachelor,cash,call_center,84043.31,segment_132,607.12,,siberia,0.27,131.0,1.0,999.0,,0.336847,1
106579,6579,employee,43754897.0,0.0,48.0,39263.81,approved_auto,39263.81,2025-02-08,college,cash,web,43069.53,segment_030,,1.0,center,0.2469,318.0,1.0,1001.0,18.0,0.961565,0
102435,2435,employee,91873668.0,,46.0,21880.03,collections,21880.03,2025-10-05,bachelor,cash,partner,20000.0,segment_075,57.03,1.0,south,0.2903,38.0,1.0,30.0,24.0,0.877185,0
106712,6712,employee,,0.0,23.0,30924.57,,30924.57,2025-08-06,bachelor,auto,web,105338.85,segment_013,594.06,1.0,,0.2908,0.0,2.0,106.0,24.0,0.532552,1
105550,5550,employee,,0.0,33.0,20943.58,late_flag,20943.58,2025-01-20,master,card,mobile,157822.51,,717.94,1.0,south,0.2176,10.0,3.0,,9.0,,1
105328,5328,self_employed,16348588.0,0.0,,55173.48,approved_auto,55173.48,2025-12-12,bachelor,card,web,99660.46,segment_119,,1.0,center,0.298,202.0,1.0,,,0.565586,0
104521,4521,employee,65098802.0,0.0,65.0,32638.11,approved_manual,32638.11,2025-11-18,college,pos,partner,,segment_069,182.05,1.0,,0.4237,275.0,1.0,999.0,36.0,0.794675,0
103546,3546,employee,50421910.0,0.0,53.0,40226.22,approved_auto,40226.22,2025-06-22,college,pos,,55121.73,segment_065,133.71,1.0,ural,0.374,175.0,0.0,,36.0,0.63611,0
107837,7837,employee,40139610.0,0.0,,73127.16,approved_auto,73127.16,2025-01-22,bachelor,cash,web,66466.34,segment_100,191.82,1.0,center,0.3743,46.0,0.0,1000.0,36.0,,0
107663,7663,employee,62705314.0,0.0,64.0,42984.93,vip,42984.93,2025-12-04,college,auto,office,,segment_051,432.28,1.0,north,0.2652,182.0,,999.0,24.0,0.166405,0
100518,518,employee,24583118.0,0.0,62.0,25639.2,manual_review_bad,25639.2,2025-11-15,bachelor,refinance,mobile,144448.93,segment_138,586.94,1.0,east,0.1414,116.0,,30.0,6.0,0.616316,1
104926,4926,employee,,0.0,65.0,18452.0,approved_auto,18452.0,2025-02-20,bachelor,cash,web,32279.64,segment_003,381.82,1.0,east,0.3958,192.0,3.0,999.0,36.0,0.256444,0
108857,8857,self_employed,94767422.0,0.0,,37908.71,late_flag,37908.71,2025-01-16,college,pos,,,segment_109,,1.0,ural,0.1398,19.0,2.0,999.0,9.0,0.381728,1
101416,1416,employee,91859617.0,0.0,33.0,,manual_review_bad,20144.53,,bachelor,card,web,45395.58,segment_137,698.8,1.0,siberia,0.3704,60.0,0.0,107.0,36.0,0.170415,1
104457,4457,unemployed,46473480.0,0.0,56.0,18000.0,late_flag,18000.0,2025-05-27,college,card,mobile,23628.9,segment_032,903.99,1.0,west,0.2504,62.0,2.0,131.0,,0.17461,1
107816,7816,employee,75366750.0,,59.0,34560.32,vip,34560.32,2025-08-28,college,refinance,mobile,82770.88,segment_036,305.7,1.0,north,0.2659,275.0,3.0,1000.0,18.0,0.490899,0
100128,128,self_employed,38816241.0,0.0,37.0,39516.09,approved_auto,39516.09,2025-11-04,college,cash,mobile,168650.0,segment_115,437.48,1.0,west,,,1.0,730.0,24.0,0.670362,0
103475,3475,employee,88588413.0,0.0,36.0,41255.5,approved_auto,41255.5,2025-09-28,college,cash,office,28636.98,segment_104,475.52,1.0,ural,0.4292,123.0,0.0,180.0,48.0,0.324181,0
106408,6408,employee,86661822.0,0.0,39.0,38778.43,approved_auto,38778.43,2025-11-23,college,auto,web,37065.82,segment_109,233.93,1.0,siberia,0.1877,45.0,0.0,,18.0,0.005225,0
104311,4311,employee,65235668.0,0.0,46.0,31919.2,,31919.2,2025-09-10,college,cash,web,48538.73,segment_093,655.88,1.0,west,0.2217,213.0,0.0,999.0,12.0,0.397835,0
102439,2439,contractor,77428811.0,0.0,59.0,31780.0,collections,31780.0,2025-05-29,college,pos,mobile,,segment_091,944.08,1.0,,0.2139,106.0,0.0,117.0,9.0,0.468663,1
103766,3766,,31403546.0,0.0,38.0,58796.4,manual_review_bad,58796.4,2025-07-26,master,pos,office,26519.55,segment_087,,1.0,siberia,0.1551,72.0,0.0,105.0,6.0,0.649283,1
105599,5599,business,44778886.0,0.0,23.0,41939.02,manual_review_bad,41939.02,2025-04-12,bachelor,card,partner,109480.09,segment_056,711.4,1.0,west,0.2212,3.0,1.0,,12.0,0.313298,1
108013,8013,business,13365148.0,0.0,55.0,91078.41,vip,91078.41,2025-01-19,bachelor,refinance,,94098.92,segment_006,,1.0,east,0.1789,,1.0,999.0,6.0,0.9758,0
108790,8790,business,42919231.0,0.0,39.0,37940.74,manual_review_bad,37940.74,2025-06-05,bachelor,refinance,,,segment_046,,1.0,north,0.2712,123.0,0.0,30.0,18.0,0.815859,1
101474,1474,contractor,58594624.0,0.0,24.0,23380.66,,23380.66,2025-04-04,bachelor,refinance,mobile,86826.6,,412.57,1.0,siberia,0.1792,22.0,0.0,999.0,12.0,0.383916,0
105571,5571,employee,21964279.0,0.0,57.0,45523.64,approved_auto,45523.64,2025-03-01,school,cash,office,78441.01,segment_119,466.17,1.0,siberia,0.2132,156.0,,999.0,9.0,0.506584,0
103561,3561,business,82915648.0,0.0,44.0,40836.73,collections,40836.73,2025-05-17,college,card,web,30927.07,segment_000,,1.0,center,0.1498,229.0,0.0,,12.0,0.789241,0
103952,3952,business,69048528.0,0.0,34.0,87745.93,approved_manual,87745.93,2025-02-24,college,refinance,mobile,100310.06,segment_145,333.47,1.0,east,0.397,147.0,0.0,999.0,36.0,0.660377,0
100050,50,employee,31968169.0,0.0,27.0,46264.26,manual_review_bad,46264.26,2025-04-30,college,auto,mobile,118670.46,segment_019,748.83,1.0,ural,0.1454,52.0,2.0,,9.0,0.702615,1
107297,7297,employee,84654936.0,0.0,67.0,35365.36,approved_auto,35365.36,2025-10-07,college,card,office,62979.81,segment_086,,1.0,north,0.3635,302.0,0.0,365.0,36.0,0.025593,0
100888,888,employee,57252022.0,0.0,35.0,48906.36,manual_review_bad,48906.36,2025-06-18,school,auto,partner,103768.69,segment_140,585.76,1.0,east,0.4176,33.0,2.0,,48.0,0.862635,1
102617,2617,unemployed,61292052.0,,46.0,18878.97,late_flag,18878.97,2025-11-26,,cash,web,49521.51,segment_098,756.45,1.0,south,0.4448,0.0,0.0,139.0,36.0,0.10453,1
100517,517,,96800413.0,0.0,,112934.7,approved_auto,112934.7,2025-09-26,bachelor,cash,call_center,111413.71,segment_010,190.55,1.0,east,0.2384,16.0,2.0,1000.0,18.0,0.90821,0
103169,3169,,77251561.0,0.0,41.0,45196.33,,45196.33,2025-03-08,bachelor,card,office,363853.53,segment_111,841.3,1.0,center,0.1632,60.0,3.0,,9.0,0.7999,1
102950,2950,,44965755.0,,61.0,24288.41,approved_auto,24288.41,2025-06-21,school,card,mobile,53789.03,segment_021,693.78,1.0,west,0.4707,199.0,1.0,999.0,48.0,0.173122,0
101425,1425,employee,67563286.0,0.0,56.0,65211.6,approved_auto,65211.6,2025-07-16,college,,web,29786.04,segment_033,578.83,1.0,south,0.1781,138.0,0.0,999.0,9.0,0.451656,0
100140,140,employee,28149408.0,0.0,49.0,32461.36,approved_auto,32461.36,2025-06-13,college,refinance,mobile,156280.77,segment_004,328.25,1.0,ural,0.1746,180.0,1.0,,12.0,0.964738,0
101925,1925,self_employed,72495681.0,,37.0,55450.21,approved_auto,55450.21,,college,cash,,54367.43,segment_089,,1.0,east,0.1687,65.0,1.0,365.0,6.0,0.629477,0
102379,2379,employee,86225082.0,0.0,40.0,48912.26,approved_auto,48912.26,2025-09-13,school,cash,mobile,,segment_005,368.19,1.0,east,0.1911,108.0,,,12.0,0.564411,0
103198,3198,unemployed,48716613.0,0.0,54.0,21127.81,manual_review_bad,21127.81,2025-03-05,bachelor,cash,mobile,,segment_115,,1.0,west,0.2648,42.0,0.0,,12.0,0.006679,1
100113,113,self_employed,96186554.0,0.0,24.0,18000.0,manual_review_bad,,2025-07-08,master,cash,mobile,131077.52,segment_145,755.09,1.0,east,0.1303,43.0,1.0,,6.0,0.755952,1
104560,4560,employee,,0.0,36.0,24985.52,approved_auto,24985.52,2025-08-03,college,refinance,partner,106031.86,segment_000,,1.0,east,0.2535,51.0,0.0,999.0,18.0,0.572927,0
